4,95
4,37
5,06
4,28
4,13
5,35
5,89
4,34
4,15
4,28
4,28
6,47
7,10
7,04
7,06
6,73
6,55
6,62
6,72
6,59
6,41
6,64
6,09
5,85
4,41
5,25
5,98
5,14
4,84
5,55
6,26
5,24
4,30
4,16
4,10
4,18
4,15
4,09
4,09
4,10
4,11
4,07
4,06
4,13
4,11
4,16
4,13
4,06
4,12
4,12
4,14
4,09
4,05
4,08
4,07
4,08
4,14
4,13
4,10
4,08
4,12
4,08
4,07
4,13
4,06
4,12
4,16
4,14
4,04
4,14
4,12
4,12
4,13
4,13
4,19
4,08
4,08
4,09
4,10
4,20
4,11
4,10
4,12
4,13
4,09
4,05
4,08
4,08
4,13
4,16
4,11
4,13
4,10
4,09
4,15
4,12
4,13
4,06
4,10
4,15
4,10
4,14
4,07
4,03
4,11
4,08
4,09
4,10
4,15
4,13
4,09
4,08
4,20
4,10
4,08
4,09
4,08
4,09
4,11
4,11
4,16
4,11
4,13
4,15
4,16
4,13
4,11
4,09
4,08
4,13
4,09
4,10
4,07
4,14
4,11
4,08
4,12
4,09
4,16
4,09
4,08
4,13
4,05
4,15
4,09
4,12
4,07
4,07
4,10
4,08
4,08
4,10
4,10
4,13
4,06
4,06
4,09
4,14
4,08
4,13
4,12
4,12
4,07
4,13
4,15
4,11
4,14
4,11
4,19
4,17
4,16
4,19
4,15
4,11
4,16
4,16
4,11
4,13
4,11
4,10
4,06
4,11
4,11
4,09
4,13
4,14
4,13
4,11
4,13
4,08
4,07
4,12
4,07
4,02
4,08
4,09
4,08
4,07
4,06
4,10
4,08
4,05
4,14
4,12
4,09
4,08
4,10
4,11
4,08
4,08
4,07
4,06
4,08
4,12
4,06
4,13
4,15
4,16
4,12
4,10
4,13
4,08
4,07
4,10
4,10
4,13
4,13
4,11
4,12
4,10
4,12
4,10
4,09
4,11
4,12
4,09
4,14
4,17
4,15
4,07
4,10
4,08
4,05
4,10
4,16
4,06
4,05
4,15
4,09
4,08
4,08
4,18
4,07
4,07
4,12
4,13
4,13
4,08
4,09
4,08
4,13
4,12
4,13
4,12
4,12
4,10
4,12
4,11
4,12
4,17
4,15
4,10
4,11
4,10
4,07
4,09
4,08
4,12
4,07
4,14
4,11
4,09
4,10
4,13
4,09
4,11
4,10
4,11
4,10
4,12
4,12
4,08
4,13
4,13
4,12
4,11
4,10
4,07
4,13
4,11
4,08
4,06
4,09
4,14
4,06
4,12
4,07
4,11
4,10
4,17
4,17
4,12
4,14
4,15
4,16
4,13
4,15
4,09
4,07
4,09
4,18
4,17
4,11
4,10
4,12
4,12
4,08
4,14
4,08
4,15
4,09
4,08
4,14
4,10
4,10
4,10
4,13
4,06
4,07
4,10
4,12
4,11
4,13
4,12
4,24
4,10
4,08
4,12
4,13
4,10
4,10
4,09
4,23
4,10
4,13
4,10
4,26
4,09
4,09
4,12
4,08
4,16
4,16
4,12
4,18
4,13
4,13
4,11
4,10
4,16
4,09
4,09
4,13
4,12
4,13
4,11
4,10
4,10
4,12
4,09
4,10
4,07
4,09
4,14
4,12
4,11
4,15
4,12
4,09
4,11
